symbol,session_date,direction,opening_high,opening_low,last_sweep_time,signal_time,signal_close,fvg_size,stop,target,intended_quantity,actual_quantity,entry_time,entry_price,exit_time,exit_price,exit_reason,gross_pnl,commission,slippage_cost,net_pnl,intended_R,realized_R,intended_risk,realized_risk,risk_percent_intended,risk_percent_realized,quantity_rejection_reason,hypothesis_id,scenario,equity_before,equity_after,fvg_size_ticks,atr_14,fvg_size_normalized_by_atr,bars_since_last_sweep,confirmation_offset_bars,sweep_depth_ticks,stop_distance,minutes_between_last_touch_and_confirmation,year,entry_hour
QQQ,2022-01-12,short,389.75,387.14,2022-01-12T15:25:00+00:00,2022-01-12T15:35:00+00:00,387.18,0.6100000000000136,389.59,382.36000000000007,2,2,2022-01-12T15:40:00+00:00,387.16,2022-01-12T20:59:00+00:00,387.45,FORCED_SESSION_CLOSE,-0.5799999999999272,0.46476599999999996,0.09999999999990905,-1.0447659999999273,-0.12033195020745538,-0.21675643153525748,4.924534095000003,4.819999999999936,0.005,0.004893863974760371,,HYP-FCR-03,severe,984.9068190000006,983.8620530000006,61.000000000001364,1.1885714285714317,0.513221153846164,2,2,23.00000000000182,2.409999999999968,10.0,2022,10
QQQ,2022-01-14,short,380.08,374.86,2022-01-14T15:15:00+00:00,2022-01-14T15:30:00+00:00,378.02,0.22999999999996135,379.99,374.0799999999999,2,2,2022-01-14T15:35:00+00:00,377.97,2022-01-14T20:33:00+00:00,380.02,STOP_LOSS,-4.099999999999909,0.454794,0.15999999999985448,-4.554793999999909,-1.0406091370558002,-1.156039086294377,4.919310265000004,3.9400000000000546,0.005,0.00400462644939519,,HYP-FCR-03,severe,983.8620530000006,979.3072590000007,22.999999999996135,1.5346153846153838,0.14987468671676688,3,3,12.999999999999545,1.9700000000000273,15.0,2022,10
SPY,2022-01-14,short,464.5,460.73,2022-01-14T15:20:00+00:00,2022-01-14T16:10:00+00:00,461.23,0.1500000000000341,462.62,458.45000000000005,2,2,2022-01-14T16:15:00+00:00,461.18,2022-01-14T16:44:00+00:00,462.65,STOP_LOSS,-2.939999999999941,0.554298,0.15999999999996817,-3.494297999999941,-1.0575539568345216,-1.2569417266186962,4.9768470700000025,2.7799999999999727,0.005,0.002792932916060018,,HYP-FCR-03,severe,995.3694140000005,991.8751160000005,15.00000000000341,1.0470500000000007,0.14325963421043314,10,10,29.000000000002046,1.3899999999999864,50.0,2022,11
QQQ,2022-01-18,short,374.78,372.31,2022-01-18T15:45:00+00:00,2022-01-18T15:55:00+00:00,373.31,0.15999999999996817,374.8,370.33,2,2,2022-01-18T16:00:00+00:00,373.29,2022-01-18T20:44:00+00:00,370.35999999999996,TAKE_PROFIT,5.860000000000127,0.4461899999999999,0.09999999999990905,5.413810000000128,1.966442953020165,1.816714765100703,4.896536295000003,2.980000000000018,0.005,0.00304296733493325,,HYP-FCR-03,severe,979.3072590000007,984.7210690000009,15.999999999996817,1.1217857142857253,0.14262973575291515,2,2,26.000000000004775,1.490000000000009,10.0,2022,11
SPY,2022-01-18,long,459.96,457.14,2022-01-18T16:35:00+00:00,2022-01-18T16:40:00+00:00,457.85,0.13999999999998636,456.73,460.09000000000003,2,2,2022-01-18T16:45:00+00:00,457.86999999999995,2022-01-18T17:06:00+00:00,456.70000000000005,STOP_LOSS,-2.3399999999998045,0.548742,0.09999999999979536,-2.8887419999998043,-1.0446428571427655,-1.2896169642856217,4.959375580000002,2.240000000000009,0.005,0.002258348822212017,,HYP-FCR-03,severe,991.8751160000005,988.9863740000008,13.999999999998636,0.7114285714285741,0.1967871485943576,1,1,47.999999999996135,1.1200000000000045,5.0,2022,11
QQQ,2022-01-19,short,374.609,371.75,2022-01-19T15:00:00+00:00,2022-01-19T15:25:00+00:00,372.5063,0.009999999999990905,374.32,368.87890000000004,2,2,2022-01-19T15:30:00+00:00,372.49,2022-01-19T16:14:00+00:00,368.9089,TAKE_PROFIT,7.162199999999984,0.44483933999999997,0.09259999999994761,6.717360659999985,1.97447207366159,1.851838964547623,4.923605345000005,3.627399999999966,0.005,0.0036836827343235843,,HYP-FCR-03,severe,984.7210690000009,991.4384296600008,0.9999999999990905,1.2624166666666714,0.007921314938272521,5,5,8.100000000001728,1.813699999999983,25.0,2022,10
QQQ,2022-01-20,short,372.55,369.53,2022-01-20T16:40:00+00:00,2022-01-20T16:45:00+00:00,372.02,0.19999999999998863,372.87,370.31999999999994,2,2,2022-01-20T16:50:00+00:00,371.97,2022-01-20T16:57:00+00:00,372.9,STOP_LOSS,-1.8599999999999,0.446922,0.15999999999985448,-2.3069219999998998,-1.0941176470587355,-1.3570129411763754,4.957192148300004,1.7000000000000455,0.005,0.001714680356482687,,HYP-FCR-03,severe,991.4384296600008,989.1315076600009,19.999999999998863,0.6686714285714288,0.2991005618817527,1,1,22.999999999996135,0.8500000000000227,5.0,2022,11
SPY,2022-01-20,short,457.01,453.51,2022-01-20T17:50:00+00:00,2022-01-20T17:55:00+00:00,456.73,0.349899999999991,457.65,454.8900000000001,2,2,2022-01-20T18:00:00+00:00,456.69000000000005,2022-01-20T19:13:00+00:00,454.9200000000001,TAKE_PROFIT,3.5399999999999636,0.5469660000000001,0.13999999999987267,2.9930339999999633,1.9239130434783267,1.6266489130435307,4.944931870000004,1.8399999999999181,0.005,0.001860490749289046,,HYP-FCR-03,severe,988.9863740000008,991.9794080000007,34.9899999999991,0.4653571428571297,0.7518956254796643,1,1,37.000000000000455,0.9199999999999591,5.0,2022,13
QQQ,2022-01-21,long,361.24,356.66,2022-01-21T15:30:00+00:00,2022-01-21T15:35:00+00:00,358.39,1.0300000000000296,355.48,364.2099999999999,1,1,2022-01-21T15:40:00+00:00,358.42999999999995,2022-01-21T18:24:00+00:00,355.45000000000005,STOP_LOSS,-2.9799999999999045,0.214164,0.06999999999993634,-3.1941639999999043,-1.0240549828178478,-1.0976508591065084,4.945657538300004,2.909999999999968,0.005,0.0029419748309142298,,HYP-FCR-03,severe,989.1315076600009,985.937343660001,103.00000000000296,1.9367857142857068,0.5318089618292631,1,1,42.00000000000159,2.909999999999968,5.0,2022,10
SPY,2022-01-21,long,446.67,443.14,2022-01-21T15:30:00+00:00,2022-01-21T15:35:00+00:00,444.26,0.5699999999999932,441.97,448.8399999999999,2,2,2022-01-21T15:40:00+00:00,444.28,2022-01-21T18:21:00+00:00,441.94000000000005,STOP_LOSS,-4.679999999999836,0.531732,0.09999999999990905,-5.211731999999836,-1.0218340611353516,-1.1379327510916855,4.959897040000004,4.579999999999927,0.005,0.004617031324504998,,HYP-FCR-03,severe,991.9794080000007,986.7676760000008,56.99999999999932,1.681828571428574,0.33891682522424116,1,1,77.88999999999646,2.2899999999999636,5.0,2022,10
QQQ,2022-01-24,long,347.66,342.53,2022-01-24T18:45:00+00:00,2022-01-24T18:50:00+00:00,344.98,1.079999999999984,341.98,350.98,1,1,2022-01-24T18:55:00+00:00,344.98999999999995,2022-01-24T19:37:00+00:00,341.95000000000005,STOP_LOSS,-3.0399999999999068,0.206082,0.03999999999990678,-3.2460819999999067,-1.0133333333333023,-1.0820273333333021,4.9296867183000055,3.0,0.005,0.0030427897059496565,,HYP-FCR-03,severe,985.937343660001,982.6912616600011,107.99999999999841,1.850442857142854,0.583644069759355,1,1,59.99999999999659,3.0,5.0,2022,13
SPY,2022-01-24,long,433.46,428.45,2022-01-24T18:45:00+00:00,2022-01-24T18:50:00+00:00,430.3701,0.9300000000000068,427.51,436.09029999999996,1,1,2022-01-24T18:55:00+00:00,430.42999999999995,2022-01-24T19:37:00+00:00,427.48,STOP_LOSS,-2.949999999999932,0.25737299999999996,0.08989999999994325,-3.2073729999999316,-1.0314324673962252,-1.121419880423742,4.9338383800000045,2.8600999999999885,0.005,0.002898453272804597,,HYP-FCR-03,severe,986.7676760000008,983.5603030000009,93.00000000000068,1.795100000000003,0.5180769873544678,1,1,100.99999999999909,2.8600999999999885,5.0,2022,13
QQQ,2022-01-25,long,348.73,342.85,2022-01-25T15:10:00+00:00,2022-01-25T15:15:00+00:00,344.21,0.21999999999997044,342.68,347.2699999999999,2,2,2022-01-25T15:20:00+00:00,344.25,2022-01-25T16:36:00+00:00,342.65000000000003,STOP_LOSS,-3.199999999999932,0.41214,0.13999999999998636,-3.6121399999999317,-1.0457516339869244,-1.1804379084967307,4.913456308300006,3.0599999999999454,0.005,0.003113897639458879,,HYP-FCR-03,severe,982.6912616600011,979.0791216600012,21.999999999997044,2.0279900000000053,0.10848179724750609,1,1,50.0,1.5299999999999727,5.0,2022,10
SPY,2022-01-25,long,434.67,428.38,2022-01-25T15:10:00+00:00,2022-01-25T15:15:00+00:00,430.0,0.410000000000025,427.73,434.53999999999996,2,2,2022-01-25T15:20:00+00:00,430.03999999999996,2022-01-25T18:35:00+00:00,434.51,TAKE_PROFIT,8.940000000000055,0.5187299999999999,0.13999999999987267,8.421270000000055,1.9691629955947414,1.8549052863436393,4.917801515000004,4.539999999999964,0.005,0.004615883729906858,,HYP-FCR-03,severe,983.5603030000009,991.9815730000009,41.0000000000025,2.0340000000000034,0.20157325467061177,1,1,77.99999999999727,2.269999999999982,5.0,2022,10
QQQ,2022-01-26,short,353.47,349.8501,2022-01-26T15:05:00+00:00,2022-01-26T15:15:00+00:00,352.18,0.5022999999999911,353.625,349.29,2,2,2022-01-26T15:20:00+00:00,352.125,2022-01-26T15:47:00+00:00,349.32,TAKE_PROFIT,5.610000000000014,0.42086699999999994,0.16999999999995907,5.189133000000013,1.9411764705882493,1.795547750865065,4.895395608300006,2.8899999999999864,0.005,0.002951753271073815,,HYP-FCR-03,severe,979.0791216600012,984.2682546600012,50.22999999999911,1.4424500000000022,0.348226974938466,2,2,34.99999999999659,1.4449999999999932,10.0,2022,10
SPY,2022-01-26,short,442.35,438.79,2022-01-26T15:10:00+00:00,2022-01-26T15:15:00+00:00,441.32,0.6200000000000045,442.83,438.3,2,2,2022-01-26T15:20:00+00:00,441.29,2022-01-26T15:30:00+00:00,438.33,TAKE_PROFIT,5.920000000000073,0.5277719999999999,0.11999999999989086,5.392228000000073,1.9602649006622876,1.7855059602649357,4.959907865000004,3.019999999999982,0.005,0.0030444113904926125,,HYP-FCR-03,severe,991.9815730000009,997.373801000001,62.000000000000455,1.5012800000000026,0.4129809229457553,1,1,9.99999999999659,1.509999999999991,5.0,2022,10
QQQ,2022-01-27,short,350.94,346.96,2022-01-27T15:15:00+00:00,2022-01-27T15:25:00+00:00,347.4797,0.2599999999999909,351.09,340.2591,1,1,2022-01-27T15:30:00+00:00,347.39500000000004,2022-01-27T20:15:00+00:00,340.28909999999996,TAKE_PROFIT,7.1059000000000765,0.20630522999999998,0.11469999999991387,6.899594770000077,1.9682297869983343,1.9110862726089481,4.921341273300006,3.610299999999995,0.005,0.0036680041065096755,,HYP-FCR-03,severe,984.2682546600012,991.1678494300012,25.99999999999909,1.647499999999989,0.15781487101668748,2,2,25.99999999999909,3.610299999999995,10.0,2022,10
SPY,2022-01-27,short,441.27,436.98,2022-01-27T15:15:00+00:00,2022-01-27T15:25:00+00:00,437.46,0.3100000000000023,441.3,429.7799999999999,1,1,2022-01-27T15:30:00+00:00,437.37,2022-01-27T20:15:00+00:00,429.8099999999999,TAKE_PROFIT,7.560000000000116,0.26015399999999994,0.1199999999999477,7.299846000000116,1.9687500000000138,1.9010015625000145,4.986869005000005,3.840000000000032,0.005,0.0038501111580732487,,HYP-FCR-03,severe,997.373801000001,1004.6736470000011,31.000000000000227,1.6445833333333297,0.18849759310869194,2,2,16.0000000000025,3.840000000000032,10.0,2022,10
SPY,2022-01-28,long,433.15,427.88,2022-01-28T15:00:00+00:00,2022-01-28T15:10:00+00:00,430.206,0.37999999999999545,428.49,433.63800000000003,2,2,2022-01-28T15:15:00+00:00,430.25,2022-01-28T16:00:00+00:00,433.60800000000006,TAKE_PROFIT,6.716000000000122,0.5183148,0.14799999999991087,6.197685200000122,1.9568764568764832,1.805852331002358,5.023368235000006,3.4320000000000164,0.005,0.0034160346598600616,,HYP-FCR-03,severe,1004.6736470000011,1010.8713322000012,37.999999999999545,1.557222222222227,0.24402425972172306,2,2,6.000000000000227,1.7160000000000082,10.0,2022,10
QQQ,2022-01-28,long,343.84,338.08,2022-01-28T15:00:00+00:00,2022-01-28T15:15:00+00:00,342.35,0.12999999999999545,338.75,349.55000000000007,1,1,2022-01-28T15:20:00+00:00,342.4,2022-01-28T20:47:00+00:00,349.5200000000001,TAKE_PROFIT,7.120000000000118,0.207576,0.07999999999992724,6.912424000000118,1.977777777777798,1.9201177777777985,4.955839247150006,3.6000000000000227,0.005,0.0036320790692215285,,HYP-FCR-03,severe,991.1678494300012,998.0802734300013,12.999999999999545,1.725,0.07536231884057706,3,3,12.999999999999545,3.6000000000000227,15.0,2022,10
QQQ,2022-02-01,long,364.63,360.53,2022-02-01T15:50:00+00:00,2022-02-01T15:55:00+00:00,362.275,0.5900000000000318,360.24,366.3449999999999,2,2,2022-02-01T16:00:00+00:00,362.28999999999996,2022-02-01T20:59:00+00:00,365.47,FORCED_SESSION_CLOSE,6.360000000000127,0.43665599999999993,0.08999999999991815,5.923344000000127,1.5626535626536184,1.4553670761671302,4.990401367150007,4.069999999999936,0.005,0.004077828315364835,,HYP-FCR-03,severe,998.0802734300013,1004.0036174300014,59.00000000000318,1.3857642857142878,0.4257578334802576,1,1,9.309999999999263,2.034999999999968,5.0,2022,11
SPY,2022-02-01,long,451.02,448.62,2022-02-01T15:50:00+00:00,2022-02-01T15:55:00+00:00,450.01,0.6700000000000159,448.28000000000003,453.4699999999999,2,2,2022-02-01T16:00:00+00:00,450.03,2022-02-01T20:50:00+00:00,453.43999999999994,TAKE_PROFIT,6.819999999999936,0.542082,0.09999999999990905,6.277917999999937,1.9710982658959795,1.81442716763008,5.054356661000006,3.4599999999999227,0.005,0.003422789715947114,,HYP-FCR-03,severe,1010.8713322000012,1017.1492502000011,67.00000000000159,1.2390428571428547,0.5407399720982925,1,1,47.00000000000273,1.7299999999999613,5.0,2022,11
SPY,2022-02-02,long,456.39,453.9808,2022-02-02T16:20:00+00:00,2022-02-02T16:25:00+00:00,454.28,0.07999999999998408,453.28000000000003,456.27999999999986,2,2,2022-02-02T16:30:00+00:00,454.30999999999995,2022-02-02T16:38:00+00:00,453.25000000000006,STOP_LOSS,-2.119999999999777,0.5445359999999999,0.11999999999989086,-2.664535999999777,-1.0599999999999488,-1.3322679999999643,5.085746251000006,1.9999999999998863,0.005,0.001966279776155395,,HYP-FCR-03,severe,1017.1492502000011,1014.4847142000013,7.999999999998408,0.954107142857144,0.08384802545384809,1,1,28.079999999999927,0.9999999999999432,5.0,2022,11
QQQ,2022-02-02,long,370.1,366.37,2022-02-02T17:05:00+00:00,2022-02-02T17:10:00+00:00,367.28,0.4800000000000182,365.8008,370.23839999999996,2,2,2022-02-02T17:15:00+00:00,367.325,2022-02-02T20:59:00+00:00,368.51000000000005,FORCED_SESSION_CLOSE,2.3700000000001182,0.441501,0.14999999999997726,1.9284990000001183,0.801108707409455,0.6518722958356304,5.0200180871500075,2.9583999999999833,0.005,0.002946602929153531,,HYP-FCR-03,severe,1004.0036174300014,1005.9321164300015,48.00000000000182,1.0202857142857178,0.47045645477458914,1,1,56.00000000000023,1.4791999999999916,5.0,2022,12
QQQ,2022-02-03,short,360.86,357.89,2022-02-03T16:15:00+00:00,2022-02-03T16:25:00+00:00,359.06,0.9600000000000364,360.94,355.3,2,2,2022-02-03T16:30:00+00:00,359.04,2022-02-03T19:45:00+00:00,355.33,TAKE_PROFIT,7.420000000000073,0.42862199999999995,0.09999999999990905,6.991378000000073,1.973404255319173,1.8594090425532155,5.029660582150008,3.759999999999991,0.005,0.0037378267763674023,,HYP-FCR-03,severe,1005.9321164300015,1012.9234944300016,96.00000000000364,1.0981999999999914,0.874157712620692,2,2,13.999999999998636,1.8799999999999955,10.0,2022,11
SPY,2022-02-03,short,452.34,450.0,2022-02-03T16:20:00+00:00,2022-02-03T16:25:00+00:00,451.58,0.44999999999998863,452.825,449.09,2,2,2022-02-03T16:30:00+00:00,451.55,2022-02-03T18:10:00+00:00,449.11999999999995,TAKE_PROFIT,4.860000000000127,0.5404019999999999,0.11999999999989086,4.319598000000127,1.9518072289157067,1.7347783132530568,5.072423571000007,2.490000000000009,0.005,0.002454448021884257,,HYP-FCR-03,severe,1014.4847142000013,1018.8043122000015,44.99999999999886,0.8445714285714335,0.5328146143436912,1,1,32.000000000005,1.2450000000000045,5.0,2022,11
QQQ,2022-02-04,short,356.19,351.97,2022-02-04T15:25:00+00:00,2022-02-04T15:30:00+00:00,355.74,0.13999999999998636,357.09999999999997,353.0200000000001,2,2,2022-02-04T15:35:00+00:00,355.71000000000004,2022-02-04T16:10:00+00:00,353.05000000000007,TAKE_PROFIT,5.319999999999936,0.425256,0.11999999999989086,4.894743999999936,1.9558823529412153,1.7995382352941514,5.064617472150008,2.7199999999999136,0.005,0.002685296584546623,,HYP-FCR-03,severe,1012.9234944300016,1017.8182384300015,13.999999999998636,1.6814384615384528,0.08326204211594615,1,1,100.99999999999909,1.3599999999999568,5.0,2022,10
SPY,2022-02-04,short,448.31,445.07,2022-02-04T15:20:00+00:00,2022-02-04T15:30:00+00:00,446.51,0.6099999999999568,448.303,442.924,2,2,2022-02-04T15:35:00+00:00,446.4359,2022-02-04T17:50:00+00:00,448.33299999999997,STOP_LOSS,-3.7941999999999325,0.53686134,0.20819999999991978,-4.331061339999932,-1.0580591187952926,-1.2077694757389619,5.094021561000008,3.5860000000000127,0.005,0.003519812349691002,,HYP-FCR-03,severe,1018.8043122000015,1014.4732508600016,60.99999999999568,1.3337538461538498,0.45735575703044135,2,2,20.999999999997954,1.7930000000000064,10.0,2022,10
SPY,2022-02-07,short,450.41,448.21,2022-02-07T15:35:00+00:00,2022-02-07T15:45:00+00:00,449.5112,0.2799999999999727,450.81,446.9135999999999,2,2,2022-02-07T15:50:00+00:00,449.48,2022-02-07T17:30:00+00:00,446.9435999999999,TAKE_PROFIT,5.072800000000257,0.5378541599999999,0.12239999999985685,4.5349458400002565,1.9528795811518886,1.745821465968647,5.072366254300008,2.5976000000000568,0.005,0.0025605406527949236,,HYP-FCR-03,severe,1014.4732508600016,1019.0081967000018,27.99999999999727,1.0117857142857158,0.2767384398164216,2,2,41.99999999999591,1.2988000000000284,10.0,2022,10
QQQ,2022-02-07,long,361.05,357.74,2022-02-07T19:25:00+00:00,2022-02-07T19:30:00+00:00,358.18,0.5300000000000296,357.04040000000003,360.45919999999995,2,2,2022-02-07T19:35:00+00:00,358.21,2022-02-07T20:28:00+00:00,357.01040000000006,STOP_LOSS,-2.399199999999837,0.42913224,0.11999999999989086,-2.828332239999837,-1.052650052650006,-1.240932011231969,5.089091192150008,2.279199999999946,0.005,0.002239299625359085,,HYP-FCR-03,severe,1017.8182384300015,1014.9899061900018,53.000000000002956,0.6137785714285704,0.8635035901733322,1,1,73.00000000000182,1.139599999999973,5.0,2022,14
QQQ,2022-02-08,long,355.72,353.59,2022-02-08T15:15:00+00:00,2022-02-08T15:20:00+00:00,354.44,0.34000000000003183,353.44,356.44,2,2,2022-02-08T15:25:00+00:00,354.47999999999996,2022-02-08T15:28:00+00:00,353.41,STOP_LOSS,-2.1399999999998727,0.42473399999999994,0.13999999999987267,-2.5647339999998726,-1.0699999999999363,-1.2823669999999363,5.074949530950009,2.0,0.005,0.001970462945299092,,HYP-FCR-03,severe,1014.9899061900018,1012.425172190002,34.00000000000318,1.1563636363636285,0.2940251572327339,1,1,4.9999999999954525,1.0,5.0,2022,10
SPY,2022-02-08,long,447.47,446.06,2022-02-08T15:10:00+00:00,2022-02-08T15:20:00+00:00,446.825,0.07999999999998408,446.26,447.955,2,2,2022-02-08T15:25:00+00:00,446.86999999999995,2022-02-08T15:27:00+00:00,446.23,STOP_LOSS,-1.279999999999859,0.5358599999999999,0.14999999999986358,-1.815859999999859,-1.1327433628317383,-1.606955752212271,5.0950409835000094,1.1299999999999955,0.005,0.0011089214038311312,,HYP-FCR-03,severe,1019.0081967000018,1017.192336700002,7.999999999998408,0.8804545454545457,0.09086215797623383,2,2,10.000000000002274,0.5649999999999977,10.0,2022,10
QQQ,2022-02-09,long,364.54,362.42,2022-02-09T15:20:00+00:00,2022-02-09T15:30:00+00:00,363.94,0.011000000000024102,362.265,367.29,2,2,2022-02-09T15:35:00+00:00,363.96999999999997,2022-02-09T20:59:00+00:00,366.74,FORCED_SESSION_CLOSE,5.540000000000077,0.438426,0.11999999999989086,5.1015740000000775,1.6537313432835938,1.522857910447774,5.06212586095001,3.3500000000000227,0.005,0.0033088865152903647,,HYP-FCR-03,severe,1012.425172190002,1017.526746190002,1.1000000000024102,1.0528076923076897,0.01044825192710435,2,2,23.00000000000182,1.6750000000000114,10.0,2022,10
QQQ,2022-02-10,short,364.15,359.32,2022-02-10T16:10:00+00:00,2022-02-10T16:35:00+00:00,362.52,0.37000000000000455,363.62,360.31999999999994,2,2,2022-02-10T16:40:00+00:00,362.47,2022-02-10T16:46:00+00:00,363.65,STOP_LOSS,-2.3599999999999,0.43567199999999995,0.15999999999985448,-2.7956719999999,-1.072727272727205,-1.2707599999999282,5.08763373095001,2.2000000000000455,0.005,0.0021621053286684233,,HYP-FCR-03,severe,1017.526746190002,1014.7310741900021,37.000000000000455,1.0609071428571448,0.34875813825096136,5,5,14.00000000000432,1.1000000000000227,25.0,2022,11
SPY,2022-02-10,short,455.55,451.29,2022-02-10T16:15:00+00:00,2022-02-10T16:35:00+00:00,454.49,0.12340000000000373,455.21999999999997,453.0300000000001,2,2,2022-02-10T16:40:00+00:00,454.43,2022-02-10T16:44:00+00:00,455.24999999999994,STOP_LOSS,-1.6399999999998727,0.545808,0.17999999999994998,-2.1858079999998727,-1.123287671232849,-1.4971287671232798,5.08596168350001,1.4599999999999227,0.005,0.0014353234362111764,,HYP-FCR-03,severe,1017.192336700002,1015.0065287000021,12.340000000000373,0.9242071428571462,0.1335198509919735,4,4,8.999999999997499,0.7299999999999613,20.0,2022,11
SPY,2022-02-11,long,451.605,448.79,2022-02-11T15:15:00+00:00,2022-02-11T15:25:00+00:00,449.7018,0.21000000000003638,449.0,451.1054,2,2,2022-02-11T15:30:00+00:00,449.75,2022-02-11T15:52:00+00:00,448.97,STOP_LOSS,-1.5599999999999454,0.5392319999999999,0.15639999999996235,-2.0992319999999456,-1.1114277571957567,-1.4956055856369128,5.075032643500011,1.403599999999983,0.005,0.001382848248077461,,HYP-FCR-03,severe,1015.0065287000021,1012.9072967000022,21.000000000003638,1.1919833333333354,0.17617695996870986,2,2,51.000000000004775,0.7017999999999915,10.0,2022,10
SPY,2022-02-14,long,441.28,438.97,2022-02-14T16:30:00+00:00,2022-02-14T17:30:00+00:00,440.94,0.3549000000000433,439.97,442.87999999999994,2,2,2022-02-14T17:35:00+00:00,440.97009999999995,2022-02-14T18:24:00+00:00,439.94000000000005,STOP_LOSS,-2.0601999999997815,0.52854606,0.12019999999984066,-2.5887460599997816,-1.0619587628865177,-1.3344051855669383,5.064536483500011,1.9399999999999409,0.005,0.0019152789266306573,,HYP-FCR-03,severe,1012.9072967000022,1010.3185506400024,35.49000000000433,0.8136214285714232,0.43619795096004976,12,12,11.000000000001364,0.9699999999999704,60.0,2022,12
QQQ,2022-02-14,short,349.55,345.81,2022-02-14T18:20:00+00:00,2022-02-14T18:25:00+00:00,348.65,0.6400000000000432,349.92,346.1099999999999,2,2,2022-02-14T18:30:00+00:00,348.62,2022-02-14T18:53:00+00:00,346.1399999999999,TAKE_PROFIT,4.960000000000264,0.4168559999999999,0.11999999999989086,4.543144000000264,1.9527559055118555,1.7886393700787895,5.073655370950011,2.5400000000000773,0.005,0.0025031262613373737,,HYP-FCR-03,severe,1014.7310741900021,1019.2742181900023,64.00000000000432,0.6614142857142927,0.967623490788193,1,1,39.999999999997726,1.2700000000000387,5.0,2022,13
SPY,2022-02-15,short,445.78,443.45,2022-02-15T17:00:00+00:00,2022-02-15T17:15:00+00:00,444.34,0.06499999999999773,445.42,442.1799999999999,2,2,2022-02-15T17:20:00+00:00,444.33000000000004,2022-02-15T18:29:00+00:00,445.45,STOP_LOSS,-2.2399999999998954,0.5338679999999999,0.07999999999981355,-2.7738679999998954,-1.0370370370369493,-1.284198148148051,5.051592753200012,2.160000000000082,0.005,0.0021379395623605997,,HYP-FCR-03,severe,1010.3185506400024,1007.5446826400025,6.499999999999773,0.5134142857142885,0.12660341133586955,3,3,13.00000000000523,1.080000000000041,15.0,2022,12
QQQ,2022-02-15,short,354.07,352.22,2022-02-15T17:15:00+00:00,2022-02-15T17:20:00+00:00,352.96,0.6200000000000045,354.23,350.4199999999999,2,2,2022-02-15T17:25:00+00:00,352.96000000000004,2022-02-15T18:23:00+00:00,354.26,STOP_LOSS,-2.599999999999909,0.424332,0.06000000000005912,-3.024331999999909,-1.0236220472440276,-1.1906818897637075,5.0963710909500115,2.5400000000000773,0.005,0.002491969241123881,,HYP-FCR-03,severe,1019.2742181900023,1016.2498861900024,62.000000000000455,0.5198142857142898,1.1927336686179124,1,1,1.999999999998181,1.2700000000000387,5.0,2022,12
SPY,2022-02-16,long,444.81,442.42,2022-02-16T15:15:00+00:00,2022-02-16T16:30:00+00:00,443.37,0.01999999999998181,442.93,444.25,2,2,2022-02-16T16:35:00+00:00,443.4,2022-02-16T17:30:00+00:00,442.90000000000003,STOP_LOSS,-0.9999999999998863,0.5317799999999999,0.11999999999989086,-1.5317799999998862,-1.136363636363513,-1.7406590909089705,5.037723413200013,0.8799999999999955,0.005,0.0008734103957495858,,HYP-FCR-03,severe,1007.5446826400025,1006.0129026400026,1.999999999998181,0.5252857142857132,0.038074517269478636,15,15,17.00000000000159,0.4399999999999977,75.0,2022,11
SPY,2022-02-17,long,443.8,440.54,2022-02-17T15:55:00+00:00,2022-02-17T16:00:00+00:00,440.7,0.12999999999999545,440.28000000000003,441.5399999999999,2,2,2022-02-17T16:05:00+00:00,440.73999999999995,2022-02-17T16:13:00+00:00,441.50999999999993,TAKE_PROFIT,1.5399999999999636,0.5293499999999999,0.13999999999987267,1.0106499999999636,1.8333333333334687,1.203154761904836,5.0300645132000135,0.8399999999999181,0.005,0.0008349793504591943,,HYP-FCR-03,severe,1006.0129026400026,1007.0235526400025,12.999999999999545,0.708907142857141,0.1833808578596775,1,1,18.000000000000682,0.4199999999999591,5.0,2022,11
SPY,2022-02-18,long,438.66,435.91,2022-02-18T19:25:00+00:00,2022-02-18T19:30:00+00:00,436.42,0.37009999999997945,434.90000000000003,439.46,2,2,2022-02-18T19:35:00+00:00,436.445,2022-02-18T19:49:00+00:00,434.87000000000006,STOP_LOSS,-3.1499999999998636,0.522789,0.10999999999989996,-3.6727889999998635,-1.0361842105262833,-1.2081542763157591,5.035117763200013,3.0399999999999636,0.005,0.003018797318126603,,HYP-FCR-03,severe,1007.0235526400025,1003.3507636400027,37.009999999997945,0.7501857142857163,0.4933445051701196,1,1,41.0000000000025,1.5199999999999818,5.0,2022,14
QQQ,2022-02-22,short,343.73,338.04,2022-02-22T15:30:00+00:00,2022-02-22T15:40:00+00:00,341.56,0.12009999999997945,344.0064,336.66720000000004,2,2,2022-02-22T15:45:00+00:00,341.51000000000005,2022-02-22T18:16:00+00:00,336.6972,TAKE_PROFIT,9.625600000000077,0.40692432,0.15999999999985448,9.218675680000077,1.967298888162227,1.8841309025507156,5.081249430950012,4.892799999999966,0.005,0.004814563884817191,,HYP-FCR-03,severe,1016.2498861900024,1025.4685618700025,12.009999999997945,1.6123071428571458,0.0744895292017078,2,2,31.000000000000227,2.446399999999983,10.0,2022,10
