symbol,session_date,direction,opening_high,opening_low,last_sweep_time,signal_time,signal_close,fvg_size,stop,target,intended_quantity,actual_quantity,entry_time,entry_price,exit_time,exit_price,exit_reason,gross_pnl,commission,slippage_cost,net_pnl,intended_R,realized_R,intended_risk,realized_risk,risk_percent_intended,risk_percent_realized,quantity_rejection_reason,scenario,equity_before,equity_after,fvg_size_ticks,atr_14,fvg_size_normalized_by_atr,bars_since_last_sweep,minutes_between_last_touch_and_confirmation,year,entry_hour
QQQ,2022-01-14,short,380.08,374.86,2022-01-14T15:15:00+00:00,2022-01-14T15:30:00+00:00,378.02,0.22999999999996135,379.99,374.0799999999999,2,2,2022-01-14T15:35:00+00:00,377.99,2022-01-14T20:33:00+00:00,380.0,STOP_LOSS,-4.019999999999982,0.151598,0.07999999999992724,-4.171597999999982,-1.0203045685279,-1.0587812182740923,4.929936755000001,3.9400000000000546,0.005,0.0039959944678844605,,baseline,985.9873510000002,981.8157530000002,22.999999999996135,1.5346153846153838,0.14987468671676688,3,15.0,2022,10
SPY,2022-01-14,short,464.5,460.73,2022-01-14T15:20:00+00:00,2022-01-14T16:10:00+00:00,461.23,0.1500000000000341,462.62,458.45000000000005,2,2,2022-01-14T16:15:00+00:00,461.2,2022-01-14T16:44:00+00:00,462.63,STOP_LOSS,-2.8600000000000136,0.18476599999999999,0.08000000000004093,-3.0447660000000134,-1.028776978417281,-1.0952395683453393,4.9882156900000005,2.7799999999999727,0.005,0.002786567555181212,,baseline,997.6431380000001,994.5983720000002,15.00000000000341,1.0470500000000007,0.14325963421043314,10,50.0,2022,11
QQQ,2022-01-18,short,374.78,372.31,2022-01-18T15:45:00+00:00,2022-01-18T15:55:00+00:00,373.31,0.15999999999996817,374.8,370.33,2,2,2022-01-18T16:00:00+00:00,373.31,2022-01-18T20:44:00+00:00,370.34,TAKE_PROFIT,5.940000000000055,0.14873,0.01999999999998181,5.791270000000055,1.993288590604033,1.9433791946308792,4.909078765000001,2.980000000000018,0.005,0.003035192693633647,,baseline,981.8157530000002,987.6070230000003,15.999999999996817,1.1217857142857253,0.14262973575291515,2,10.0,2022,11
SPY,2022-01-18,long,459.96,457.14,2022-01-18T16:35:00+00:00,2022-01-18T16:40:00+00:00,457.85,0.13999999999998636,456.73,460.09000000000003,2,2,2022-01-18T16:45:00+00:00,457.84999999999997,2022-01-18T17:06:00+00:00,456.72,STOP_LOSS,-2.259999999999877,0.182914,0.020000000000095497,-2.442913999999877,-1.0089285714285126,-1.0905866071427979,4.9729918600000005,2.240000000000009,0.005,0.002252165359466332,,baseline,994.5983720000002,992.1554580000003,13.999999999998636,0.7114285714285741,0.1967871485943576,1,5.0,2022,11
QQQ,2022-01-19,short,374.609,371.75,2022-01-19T15:00:00+00:00,2022-01-19T15:25:00+00:00,372.5063,0.009999999999990905,374.32,368.87890000000004,2,2,2022-01-19T15:30:00+00:00,372.51,2022-01-19T16:14:00+00:00,368.88890000000004,TAKE_PROFIT,7.242199999999912,0.14827978,0.027399999999943248,7.093920219999911,1.996526437668848,1.955648734630859,4.938035115000002,3.627399999999966,0.005,0.00367291839316939,,baseline,987.6070230000003,994.7009432200001,0.9999999999990905,1.2624166666666714,0.007921314938272521,5,25.0,2022,10
QQQ,2022-01-20,short,372.55,369.53,2022-01-20T16:40:00+00:00,2022-01-20T16:45:00+00:00,372.02,0.19999999999998863,372.87,370.31999999999994,2,2,2022-01-20T16:50:00+00:00,371.99,2022-01-20T16:57:00+00:00,372.88,STOP_LOSS,-1.7799999999999727,0.148974,0.07999999999992724,-1.9289739999999727,-1.0470588235293676,-1.1346905882352476,4.973504716100001,1.7000000000000455,0.005,0.0017090563868341008,,baseline,994.7009432200001,992.7719692200002,19.999999999998863,0.6686714285714288,0.2991005618817527,1,5.0,2022,11
SPY,2022-01-20,short,457.01,453.51,2022-01-20T17:50:00+00:00,2022-01-20T17:55:00+00:00,456.73,0.349899999999991,457.65,454.8900000000001,2,2,2022-01-20T18:00:00+00:00,456.71000000000004,2022-01-20T19:13:00+00:00,454.9000000000001,TAKE_PROFIT,3.619999999999891,0.18232200000000004,0.05999999999994543,3.4376779999998908,1.9673913043478544,1.8683032608695889,4.960777290000002,1.8399999999999181,0.005,0.0018545480803069045,,baseline,992.1554580000003,995.5931360000002,34.9899999999991,0.4653571428571297,0.7518956254796643,1,5.0,2022,13
QQQ,2022-01-21,long,361.24,356.66,2022-01-21T15:30:00+00:00,2022-01-21T15:35:00+00:00,358.39,1.0300000000000296,355.48,364.2099999999999,1,1,2022-01-21T15:40:00+00:00,358.40999999999997,2022-01-21T18:24:00+00:00,355.47,STOP_LOSS,-2.939999999999941,0.07138800000000001,0.029999999999972715,-3.0113879999999407,-1.010309278350506,-1.034841237113393,4.963859846100001,2.909999999999968,0.005,0.0029311867077454787,,baseline,992.7719692200002,989.7605812200003,103.00000000000296,1.9367857142857068,0.5318089618292631,1,5.0,2022,10
SPY,2022-01-21,long,446.67,443.14,2022-01-21T15:30:00+00:00,2022-01-21T15:35:00+00:00,444.26,0.5699999999999932,441.97,448.8399999999999,2,2,2022-01-21T15:40:00+00:00,444.26,2022-01-21T18:21:00+00:00,441.96000000000004,STOP_LOSS,-4.599999999999909,0.177244,0.01999999999998181,-4.777243999999909,-1.0043668122270704,-1.0430663755458482,4.977965680000001,4.579999999999927,0.005,0.004600272776488815,,baseline,995.5931360000002,990.8158920000003,56.99999999999932,1.681828571428574,0.33891682522424116,1,5.0,2022,10
QQQ,2022-01-24,long,347.66,342.53,2022-01-24T18:45:00+00:00,2022-01-24T18:50:00+00:00,344.98,1.079999999999984,341.98,350.98,1,1,2022-01-24T18:55:00+00:00,344.96999999999997,2022-01-24T19:37:00+00:00,341.97,STOP_LOSS,-2.999999999999943,0.068694,0.020000000000038654,-3.068693999999943,-0.999999999999981,-1.022897999999981,4.948802906100002,3.0,0.005,0.003031036047426879,,baseline,989.7605812200003,986.6918872200004,107.99999999999841,1.850442857142854,0.583644069759355,1,5.0,2022,13
SPY,2022-01-24,long,433.46,428.45,2022-01-24T18:45:00+00:00,2022-01-24T18:50:00+00:00,430.3701,0.9300000000000068,427.51,436.09029999999996,1,1,2022-01-24T18:55:00+00:00,430.40999999999997,2022-01-24T19:37:00+00:00,427.5,STOP_LOSS,-2.909999999999968,0.085791,0.04989999999997963,-2.995790999999968,-1.0174469424145938,-1.0474427467570995,4.954079460000002,2.8600999999999885,0.005,0.0028866109466883557,,baseline,990.8158920000003,987.8201010000004,93.00000000000068,1.795100000000003,0.5180769873544678,1,5.0,2022,13
QQQ,2022-01-25,long,348.73,342.85,2022-01-25T15:10:00+00:00,2022-01-25T15:15:00+00:00,344.21,0.21999999999997044,342.68,347.2699999999999,2,2,2022-01-25T15:20:00+00:00,344.23,2022-01-25T16:36:00+00:00,342.67,STOP_LOSS,-3.1200000000000045,0.13738000000000003,0.06000000000005912,-3.2573800000000044,-1.0196078431372746,-1.0645032679738766,4.9334594361000015,3.0599999999999454,0.005,0.0031012720785831946,,baseline,986.6918872200004,983.4345072200003,21.999999999997044,2.0279900000000053,0.10848179724750609,1,5.0,2022,10
SPY,2022-01-25,long,434.67,428.38,2022-01-25T15:10:00+00:00,2022-01-25T15:15:00+00:00,430.0,0.410000000000025,427.73,434.53999999999996,2,2,2022-01-25T15:20:00+00:00,430.02,2022-01-25T18:35:00+00:00,434.53,TAKE_PROFIT,9.019999999999982,0.17291,0.05999999999994543,8.847089999999982,1.9867841409691749,1.9486982378854742,4.939100505000002,4.539999999999964,0.005,0.00459597855460117,,baseline,987.8201010000004,996.6671910000003,41.0000000000025,2.0340000000000034,0.20157325467061177,1,5.0,2022,10
QQQ,2022-01-26,short,353.47,349.8501,2022-01-26T15:05:00+00:00,2022-01-26T15:15:00+00:00,352.18,0.5022999999999911,353.625,349.29,2,2,2022-01-26T15:20:00+00:00,352.145,2022-01-26T15:47:00+00:00,349.3,TAKE_PROFIT,5.689999999999941,0.140289,0.09000000000003183,5.549710999999941,1.9688581314878781,1.9203152249134834,4.917172536100002,2.8899999999999864,0.005,0.0029386806938161217,,baseline,983.4345072200003,988.9842182200002,50.22999999999911,1.4424500000000022,0.348226974938466,2,10.0,2022,10
SPY,2022-01-26,short,442.35,438.79,2022-01-26T15:10:00+00:00,2022-01-26T15:15:00+00:00,441.32,0.6200000000000045,442.83,438.3,2,2,2022-01-26T15:20:00+00:00,441.31,2022-01-26T15:30:00+00:00,438.31,TAKE_PROFIT,6.0,0.175924,0.03999999999996362,5.824076,1.9867549668874291,1.9285019867549784,4.983335955000002,3.019999999999982,0.005,0.003030098740352717,,baseline,996.6671910000003,1002.4912670000003,62.000000000000455,1.5012800000000026,0.4129809229457553,1,5.0,2022,10
QQQ,2022-01-27,short,350.94,346.96,2022-01-27T15:15:00+00:00,2022-01-27T15:25:00+00:00,347.4797,0.2599999999999909,351.09,340.2591,1,1,2022-01-27T15:30:00+00:00,347.415,2022-01-27T20:15:00+00:00,340.2691,TAKE_PROFIT,7.14590000000004,0.06876841,0.07469999999995025,7.07713159000004,1.9793091986815639,1.9602613605517685,4.944921091100001,3.610299999999995,0.005,0.003650513257428827,,baseline,988.9842182200002,996.0613498100003,25.99999999999909,1.647499999999989,0.15781487101668748,2,10.0,2022,10
SPY,2022-01-27,short,441.27,436.98,2022-01-27T15:15:00+00:00,2022-01-27T15:25:00+00:00,437.46,0.3100000000000023,441.3,429.7799999999999,1,1,2022-01-27T15:30:00+00:00,437.39,2022-01-27T20:15:00+00:00,429.7899999999999,TAKE_PROFIT,7.60000000000008,0.08671799999999999,0.07999999999998408,7.513282000000079,1.979166666666671,1.9565838541666711,5.012456335000002,3.840000000000032,0.005,0.0038304573081134187,,baseline,1002.4912670000003,1010.0045490000005,31.000000000000227,1.6445833333333297,0.18849759310869194,2,10.0,2022,10
SPY,2022-01-28,long,433.15,427.88,2022-01-28T15:00:00+00:00,2022-01-28T15:10:00+00:00,430.206,0.37999999999999545,428.49,433.63800000000003,2,2,2022-01-28T15:15:00+00:00,430.23,2022-01-28T16:00:00+00:00,433.62800000000004,TAKE_PROFIT,6.796000000000049,0.17277160000000003,0.06799999999998363,6.623228400000049,1.980186480186485,1.92984510489511,5.050022745000002,3.4320000000000164,0.005,0.0033980044975025305,,baseline,1010.0045490000005,1016.6277774000005,37.999999999999545,1.557222222222227,0.24402425972172306,2,10.0,2022,10
QQQ,2022-01-28,long,343.84,338.08,2022-01-28T15:00:00+00:00,2022-01-28T15:15:00+00:00,342.35,0.12999999999999545,338.75,349.55000000000007,1,1,2022-01-28T15:20:00+00:00,342.38,2022-01-28T20:47:00+00:00,349.5400000000001,TAKE_PROFIT,7.160000000000082,0.06919200000000002,0.03999999999996362,7.090808000000082,1.9888888888888991,1.9696688888888991,4.980306749050001,3.6000000000000227,0.005,0.003614235208189462,,baseline,996.0613498100003,1003.1521578100003,12.999999999999545,1.725,0.07536231884057706,3,15.0,2022,10
QQQ,2022-02-01,long,364.63,360.53,2022-02-01T15:50:00+00:00,2022-02-01T15:55:00+00:00,362.275,0.5900000000000318,360.24,366.3449999999999,2,2,2022-02-01T16:00:00+00:00,362.27,2022-02-01T20:59:00+00:00,365.49,FORCED_SESSION_CLOSE,6.440000000000055,0.14555200000000001,0.029999999999972715,6.294448000000054,1.5823095823096205,1.5465474201474576,5.0157607890500016,4.069999999999936,0.005,0.004057211030563127,,baseline,1003.1521578100003,1009.4466058100004,59.00000000000318,1.3857642857142878,0.4257578334802576,1,5.0,2022,11
SPY,2022-02-01,long,451.02,448.62,2022-02-01T15:50:00+00:00,2022-02-01T15:55:00+00:00,450.01,0.6700000000000159,448.28000000000003,453.4699999999999,2,2,2022-02-01T16:00:00+00:00,450.01,2022-02-01T20:50:00+00:00,453.4599999999999,TAKE_PROFIT,6.899999999999864,0.180694,0.01999999999998181,6.719305999999864,1.9942196531791958,1.9419959537572293,5.083138887000002,3.4599999999999227,0.005,0.003403408874828095,,baseline,1016.6277774000005,1023.3470834000003,67.00000000000159,1.2390428571428547,0.5407399720982925,1,5.0,2022,11
SPY,2022-02-02,long,456.39,453.9808,2022-02-02T16:20:00+00:00,2022-02-02T16:25:00+00:00,454.28,0.07999999999998408,453.28000000000003,456.27999999999986,2,2,2022-02-02T16:30:00+00:00,454.28999999999996,2022-02-02T16:38:00+00:00,453.27000000000004,STOP_LOSS,-2.03999999999985,0.181512,0.03999999999996362,-2.22151199999985,-1.019999999999983,-1.110755999999988,5.116735417000002,1.9999999999998863,0.005,0.001954371134136645,,baseline,1023.3470834000003,1021.1255714000005,7.999999999998408,0.954107142857144,0.08384802545384809,1,5.0,2022,11
QQQ,2022-02-02,long,370.1,366.37,2022-02-02T17:05:00+00:00,2022-02-02T17:10:00+00:00,367.28,0.4800000000000182,365.8008,370.23839999999996,2,2,2022-02-02T17:15:00+00:00,367.305,2022-02-02T20:59:00+00:00,368.53000000000003,FORCED_SESSION_CLOSE,2.4500000000000455,0.14716700000000002,0.07000000000005002,2.3028330000000454,0.8281503515413938,0.7784048810167856,5.047233029050002,2.9583999999999833,0.005,0.002930714693548455,,baseline,1009.4466058100004,1011.7494388100005,48.00000000000182,1.0202857142857178,0.47045645477458914,1,5.0,2022,12
QQQ,2022-02-03,short,360.86,357.89,2022-02-03T16:15:00+00:00,2022-02-03T16:25:00+00:00,359.06,0.9600000000000364,360.94,355.3,2,2,2022-02-03T16:30:00+00:00,359.06,2022-02-03T19:45:00+00:00,355.31,TAKE_PROFIT,7.5,0.142874,0.01999999999998181,7.357126,1.9946808510638345,1.9566824468085153,5.058747194050002,3.759999999999991,0.005,0.0037163351475859754,,baseline,1011.7494388100005,1019.1065648100005,96.00000000000364,1.0981999999999914,0.874157712620692,2,10.0,2022,11
SPY,2022-02-03,short,452.34,450.0,2022-02-03T16:20:00+00:00,2022-02-03T16:25:00+00:00,451.58,0.44999999999998863,452.825,449.09,2,2,2022-02-03T16:30:00+00:00,451.57,2022-02-03T18:10:00+00:00,449.09999999999997,TAKE_PROFIT,4.940000000000055,0.180134,0.03999999999996362,4.759866000000055,1.9839357429719022,1.9115927710843523,5.105627857000003,2.490000000000009,0.005,0.0024384855983834858,,baseline,1021.1255714000005,1025.8854374000005,44.99999999999886,0.8445714285714335,0.5328146143436912,1,5.0,2022,11
QQQ,2022-02-04,short,356.19,351.97,2022-02-04T15:25:00+00:00,2022-02-04T15:30:00+00:00,355.74,0.13999999999998636,357.09999999999997,353.0200000000001,2,2,2022-02-04T15:35:00+00:00,355.73,2022-02-04T16:10:00+00:00,353.0300000000001,TAKE_PROFIT,5.399999999999864,0.14175200000000002,0.03999999999996362,5.258247999999863,1.9852941176470718,1.933179411764717,5.095532824050003,2.7199999999999136,0.005,0.002669004492682297,,baseline,1019.1065648100005,1024.3648128100003,13.999999999998636,1.6814384615384528,0.08326204211594615,1,5.0,2022,10
SPY,2022-02-04,short,448.31,445.07,2022-02-04T15:20:00+00:00,2022-02-04T15:30:00+00:00,446.51,0.6099999999999568,448.303,442.924,2,2,2022-02-04T15:35:00+00:00,446.4559,2022-02-04T17:50:00+00:00,448.313,STOP_LOSS,-3.7142000000000053,0.17895378,0.12819999999999254,-3.8931537800000053,-1.0357501394311188,-1.0856535917456753,5.129427187000003,3.5860000000000127,0.005,0.003495517013174839,,baseline,1025.8854374000005,1021.9922836200004,60.99999999999568,1.3337538461538498,0.45735575703044135,2,10.0,2022,10
SPY,2022-02-07,short,450.41,448.21,2022-02-07T15:35:00+00:00,2022-02-07T15:45:00+00:00,449.5112,0.2799999999999727,450.81,446.9135999999999,2,2,2022-02-07T15:50:00+00:00,449.5,2022-02-07T17:30:00+00:00,446.9235999999999,TAKE_PROFIT,5.152800000000184,0.17928471999999998,0.042399999999929605,4.973515280000184,1.9836772405297471,1.914657868802,5.109961418100002,2.5976000000000568,0.005,0.0025417021651074445,,baseline,1021.9922836200004,1026.9657989000007,27.99999999999727,1.0117857142857158,0.2767384398164216,2,10.0,2022,10
QQQ,2022-02-07,long,361.05,357.74,2022-02-07T19:25:00+00:00,2022-02-07T19:30:00+00:00,358.18,0.5300000000000296,357.04040000000003,360.45919999999995,2,2,2022-02-07T19:35:00+00:00,358.19,2022-02-07T20:28:00+00:00,357.03040000000004,STOP_LOSS,-2.31919999999991,0.14304408000000002,0.03999999999996362,-2.46224407999991,-1.017550017550002,-1.0803106704106564,5.121824064050002,2.279199999999946,0.005,0.002224988569987803,,baseline,1024.3648128100003,1021.9025687300004,53.000000000002956,0.6137785714285704,0.8635035901733322,1,5.0,2022,14
QQQ,2022-02-08,long,355.72,353.59,2022-02-08T15:15:00+00:00,2022-02-08T15:20:00+00:00,354.44,0.34000000000003183,353.44,356.44,2,2,2022-02-08T15:25:00+00:00,354.46,2022-02-08T15:28:00+00:00,353.43,STOP_LOSS,-2.0599999999999454,0.141578,0.05999999999994543,-2.2015779999999454,-1.0299999999999727,-1.1007889999999727,5.109512843650002,2.0,0.005,0.001957133743665562,,baseline,1021.9025687300004,1019.7009907300005,34.00000000000318,1.1563636363636285,0.2940251572327339,1,5.0,2022,10
SPY,2022-02-08,long,447.47,446.06,2022-02-08T15:10:00+00:00,2022-02-08T15:20:00+00:00,446.825,0.07999999999998408,446.26,447.955,2,2,2022-02-08T15:25:00+00:00,446.84999999999997,2022-02-08T15:27:00+00:00,446.25,STOP_LOSS,-1.1999999999999318,0.17862,0.06999999999993634,-1.3786199999999318,-1.0619469026548112,-1.2200176991149887,5.134828994500004,1.1299999999999955,0.005,0.0011003287560407138,,baseline,1026.9657989000007,1025.5871789000007,7.999999999998408,0.8804545454545457,0.09086215797623383,2,10.0,2022,10
QQQ,2022-02-09,long,364.54,362.42,2022-02-09T15:20:00+00:00,2022-02-09T15:30:00+00:00,363.94,0.011000000000024102,362.265,367.29,2,2,2022-02-09T15:35:00+00:00,363.95,2022-02-09T20:59:00+00:00,366.76,FORCED_SESSION_CLOSE,5.6200000000000045,0.14614200000000002,0.03999999999996362,5.473858000000004,1.6776119402984975,1.6339874626865574,5.098504953650003,3.3500000000000227,0.005,0.003285276792368093,,baseline,1019.7009907300005,1025.1748487300006,1.1000000000024102,1.0528076923076897,0.01044825192710435,2,10.0,2022,10
QQQ,2022-02-10,short,364.15,359.32,2022-02-10T16:10:00+00:00,2022-02-10T16:35:00+00:00,362.52,0.37000000000000455,363.62,360.31999999999994,2,2,2022-02-10T16:40:00+00:00,362.49,2022-02-10T16:46:00+00:00,363.63,STOP_LOSS,-2.2799999999999727,0.14522400000000002,0.07999999999992724,-2.4252239999999725,-1.0363636363636026,-1.1023745454545102,5.125874243650003,2.2000000000000455,0.005,0.002145975394075882,,baseline,1025.1748487300006,1022.7496247300006,37.000000000000455,1.0609071428571448,0.34875813825096136,5,25.0,2022,11
SPY,2022-02-10,short,455.55,451.29,2022-02-10T16:15:00+00:00,2022-02-10T16:35:00+00:00,454.49,0.12340000000000373,455.21999999999997,453.0300000000001,2,2,2022-02-10T16:40:00+00:00,454.45,2022-02-10T16:44:00+00:00,455.22999999999996,STOP_LOSS,-1.5599999999999454,0.181936,0.10000000000002274,-1.7419359999999453,-1.0684931506849507,-1.1931068493150943,5.127935894500004,1.4599999999999227,0.005,0.001423574738488691,,baseline,1025.5871789000007,1023.8452429000008,12.340000000000373,0.9242071428571462,0.1335198509919735,4,20.0,2022,11
SPY,2022-02-11,long,451.605,448.79,2022-02-11T15:15:00+00:00,2022-02-11T15:25:00+00:00,449.7018,0.21000000000003638,449.0,451.1054,2,2,2022-02-11T15:30:00+00:00,449.73,2022-02-11T15:52:00+00:00,448.99,STOP_LOSS,-1.4800000000000182,0.17974400000000001,0.0764000000000351,-1.659744000000018,-1.0544314619549986,-1.1824907381020504,5.119226214500004,1.403599999999983,0.005,0.001370910310648455,,baseline,1023.8452429000008,1022.1854989000008,21.000000000003638,1.1919833333333354,0.17617695996870986,2,10.0,2022,10
SPY,2022-02-14,long,441.28,438.97,2022-02-14T16:30:00+00:00,2022-02-14T17:30:00+00:00,440.94,0.3549000000000433,439.97,442.87999999999994,2,2,2022-02-14T17:35:00+00:00,440.95009999999996,2022-02-14T18:24:00+00:00,439.96000000000004,STOP_LOSS,-1.9801999999998543,0.17618202000000002,0.040199999999913416,-2.1563820199998545,-1.0207216494844922,-1.111537123711299,5.110927494500004,1.9399999999999409,0.005,0.0018978942687874394,,baseline,1022.1854989000008,1020.0291168800009,35.49000000000433,0.8136214285714232,0.43619795096004976,12,60.0,2022,12
QQQ,2022-02-14,short,349.55,345.81,2022-02-14T18:20:00+00:00,2022-02-14T18:25:00+00:00,348.65,0.6400000000000432,349.92,346.1099999999999,2,2,2022-02-14T18:30:00+00:00,348.64,2022-02-14T18:53:00+00:00,346.1199999999999,TAKE_PROFIT,5.040000000000191,0.138952,0.03999999999996362,4.901048000000191,1.984251968503952,1.92954645669293,5.113748123650003,2.5400000000000773,0.005,0.0024835012779111224,,baseline,1022.7496247300006,1027.650672730001,64.00000000000432,0.6614142857142927,0.967623490788193,1,5.0,2022,13
